Sample	Genome	Mean	Trimmed Mean	Covered Bases	Variance	Length	Count	Reads_per_base	RPKM	TPM
S37C182_0115_vs01_fragment_1_3_182-01_33	S37C182_0115_vs01_fragment_1_3	0.41929823	0.35992217	236	0.4759011	720	2	0.0027777778	1388888.9	1000000
S37C182_01581_vs01_120_182-01_33	S37C182_01581_vs01_120	0.30691057	0.2882883	151	0.21314971	642	1	0.0015576323	1557632.4	1000000
S37C182_0115_vs01_fragment_1_3_182-01_34	S37C182_0115_vs01_fragment_1_3	3.3157895	3.2490273	624	3.1900837	720	14	0.019444445	1388888.9	1000000
S37C182_01581_vs01_120_182-01_34	S37C182_01581_vs01_120	7.4349594	7.4774776	592	7.993723	642	27	0.042056076	1557632.5	1000000
S37C182_0115_vs01_fragment_1_3_182-01_28	S37C182_0115_vs01_fragment_1_3	2.3842106	2.3813229	304	5.1579227	720	9	0.0125	1388888.8	1000000
S37C182_01581_vs01_120_182-01_28	S37C182_01581_vs01_120	5.038618	5.0135136	520	7.5076704	642	17	0.02647975	1557632.4	1000000
S37C182_0115_vs01_fragment_1_3_182-01_7	S37C182_0115_vs01_fragment_1_3	0	0	0	0	720	0	0	0	0
S37C182_01581_vs01_120_182-01_7	S37C182_01581_vs01_120	0	0	0	0	642	0	0	0	0
S37C182_0115_vs01_fragment_1_3_182-01_31	S37C182_0115_vs01_fragment_1_3	10.447369	10.431907	616	41.456806	720	40	0.055555556	1388888.9	1000000
S37C182_01581_vs01_120_182-01_31	S37C182_01581_vs01_120	14.855691	14.968469	591	28.15633	642	54	0.08411215	1557632.5	1000000
S37C182_0115_vs01_fragment_1_3_182-01_36	S37C182_0115_vs01_fragment_1_3	4.601754	4.1575875	386	32.461506	720	20	0.027777778	1388888.9	1000000
S37C182_01581_vs01_120_182-01_36	S37C182_01581_vs01_120	9.25	9.2139635	603	26.371181	642	32	0.049844235	1557632.4	1000000
S37C182_0115_vs01_fragment_1_3_182-01_27	S37C182_0115_vs01_fragment_1_3	1.4859649	1.385214	314	3.687852	720	6	0.008333334	1388888.9	1000000
S37C182_01581_vs01_120_182-01_27	S37C182_01581_vs01_120	1.8414634	1.7815316	330	3.4126968	642	6	0.009345794	1557632.4	1000000
S37C182_0115_vs01_fragment_1_3_182-01_30	S37C182_0115_vs01_fragment_1_3	4.114035	4.0817122	641	5.222474	720	16	0.022222223	1388888.9	1000000
S37C182_01581_vs01_120_182-01_30	S37C182_01581_vs01_120	0.81707317	0.7972973	300	0.7811336	642	3	0.004672897	1557632.4	1000000
S37C182_0115_vs01_fragment_1_3_182-01_19	S37C182_0115_vs01_fragment_1_3	1.9140351	1.9124514	500	1.8010327	720	8	0.011111111	1388888.9	1000000
S37C182_01581_vs01_120_182-01_19	S37C182_01581_vs01_120	1.5345528	1.4414414	232	3.8704941	642	5	0.007788162	1557632.4	1000000
S37C182_0115_vs01_fragment_1_3_182-01_32	S37C182_0115_vs01_fragment_1_3	0	0	0	0	720	0	0	0	0
S37C182_01581_vs01_120_182-01_32	S37C182_01581_vs01_120	0	0	0	0	642	0	0	0	0
S37C182_0115_vs01_fragment_1_3_182-01_5	S37C182_0115_vs01_fragment_1_3	0	0	0	0	720	0	0	0	0
S37C182_01581_vs01_120_182-01_5	S37C182_01581_vs01_120	0	0	0	0	642	0	0	0	0
S37C182_0115_vs01_fragment_1_3_182-01_13	S37C182_0115_vs01_fragment_1_3	3.1789474	2.8949416	249	15.690243	720	12	0.016666668	1388888.9	1000000
S37C182_01581_vs01_120_182-01_13	S37C182_01581_vs01_120	1.5609756	1.418919	142	6.9433217	642	6	0.009345794	1557632.4	1000000
S37C182_0115_vs01_fragment_1_3_182-01_24	S37C182_0115_vs01_fragment_1_3	4.2157893	4.0758753	707	8.601859	720	18	0.025	1388888.8	1000000
S37C182_01581_vs01_120_182-01_24	S37C182_01581_vs01_120	3.621951	3.608108	448	4.1215544	642	12	0.018691588	1557632.4	1000000
S37C182_0115_vs01_fragment_1_3_182-01_35	S37C182_0115_vs01_fragment_1_3	0	0	0	0	720	0	0	0	0
S37C182_01581_vs01_120_182-01_35	S37C182_01581_vs01_120	1.1829268	1	151	5.709851	642	6	0.009345794	1557632.4	1000000
S37C182_0115_vs01_fragment_1_3_182-01_9	S37C182_0115_vs01_fragment_1_3	5.5245614	5.391051	469	17.360556	720	22	0.030555556	1388888.9	1000000
S37C182_01581_vs01_120_182-01_9	S37C182_01581_vs01_120	21.146341	21.317568	596	115.00503	642	72	0.11214953	1557632.4	1000000
S37C182_0115_vs01_fragment_1_3_182-01_8	S37C182_0115_vs01_fragment_1_3	11.966666	12.062257	537	46.661453	720	46	0.06388889	1388889	1000000
S37C182_01581_vs01_120_182-01_8	S37C182_01581_vs01_120	5.52439	5.5	374	15.781481	642	18	0.028037382	1557632.4	1000000
S37C182_0115_vs01_fragment_1_3_182-01_18	S37C182_0115_vs01_fragment_1_3	1.3105264	0.98054475	151	10.094969	720	9	0.0125	1388888.8	1000000
S37C182_01581_vs01_120_182-01_18	S37C182_01581_vs01_120	7.8069105	7.7702703	291	64.13168	642	31	0.048286606	1557632.4	1000000
S37C182_0115_vs01_fragment_1_3_182-01_23	S37C182_0115_vs01_fragment_1_3	0	0	0	0	720	0	0	0	0
S37C182_01581_vs01_120_182-01_23	S37C182_01581_vs01_120	2.762195	2.5945945	202	13.525818	642	9	0.014018691	1557632.4	1000000
S37C182_0115_vs01_fragment_1_3_182-01_10	S37C182_0115_vs01_fragment_1_3	15.907018	15.538911	500	209.43423	720	62	0.08611111	1388888.9	1000000
S37C182_01581_vs01_120_182-01_10	S37C182_01581_vs01_120	15.908537	15.060811	344	312.49872	642	53	0.08255452	1557632.5	1000000
S37C182_0115_vs01_fragment_1_3_182-01_26	S37C182_0115_vs01_fragment_1_3	2.6491227	2.5175097	415	7.001449	720	10	0.013888889	1388888.9	1000000
S37C182_01581_vs01_120_182-01_26	S37C182_01581_vs01_120	9.7235775	9.583333	403	53.593494	642	34	0.0529595	1557632.4	1000000
S37C182_0115_vs01_fragment_1_3_182-01_29	S37C182_0115_vs01_fragment_1_3	4.1578946	4.138132	701	5.4583297	720	18	0.025	1388888.8	1000000
S37C182_01581_vs01_120_182-01_29	S37C182_01581_vs01_120	5.148374	5.1306305	556	8.533949	642	18	0.028037382	1557632.4	1000000
S37C182_0115_vs01_fragment_1_3_182-01_15	S37C182_0115_vs01_fragment_1_3	4.2385964	4.2801557	302	15.971091	720	16	0.022222223	1388888.9	1000000
S37C182_01581_vs01_120_182-01_15	S37C182_01581_vs01_120	11.046748	11.060811	614	34.03651	642	40	0.062305298	1557632.4	1000000
S37C182_0115_vs01_fragment_1_3_182-01_6	S37C182_0115_vs01_fragment_1_3	0	0	0	0	720	0	0	0	0
S37C182_01581_vs01_120_182-01_6	S37C182_01581_vs01_120	0	0	0	0	642	0	0	0	0
S37C182_0115_vs01_fragment_1_3_182-01_4	S37C182_0115_vs01_fragment_1_3	0	0	0	0	720	0	0	0	0
S37C182_01581_vs01_120_182-01_4	S37C182_01581_vs01_120	0	0	0	0	642	0	0	0	0
S37C182_0115_vs01_fragment_1_3_182-01_16	S37C182_0115_vs01_fragment_1_3	87.7579	89.1284	718	553.9341	720	353	0.49027777	1388888.9	1000000
S37C182_01581_vs01_120_182-01_16	S37C182_01581_vs01_120	82.652435	83.46171	630	581.3269	642	306	0.47663552	1557632.4	1000000
S37C182_0115_vs01_fragment_1_3_182-01_25	S37C182_0115_vs01_fragment_1_3	1.3947369	1.3891051	302	2.2428546	720	6	0.008333334	1388888.9	1000000
S37C182_01581_vs01_120_182-01_25	S37C182_01581_vs01_120	3.1585367	2.981982	483	9.962595	642	13	0.020249221	1557632.3	1000000
S37C182_0115_vs01_fragment_1_3_182-01_20	S37C182_0115_vs01_fragment_1_3	0	0	0	0	720	0	0	0	0
S37C182_01581_vs01_120_182-01_20	S37C182_01581_vs01_120	12.886179	12.103603	151	375.76706	642	42	0.06542056	1557632.4	1000000
S37C182_0115_vs01_fragment_1_3_182-01_11	S37C182_0115_vs01_fragment_1_3	20.982456	19.496109	295	620.69916	720	88	0.12222222	1388888.9	1000000
S37C182_01581_vs01_120_182-01_11	S37C182_01581_vs01_120	3.6808944	3.4572072	200	23.476376	642	12	0.018691588	1557632.4	1000000
S37C182_0115_vs01_fragment_1_3_182-01_21	S37C182_0115_vs01_fragment_1_3	0	0	0	0	720	0	0	0	0
S37C182_01581_vs01_120_182-01_21	S37C182_01581_vs01_120	5.101626	5.0315313	379	19.358288	642	20	0.031152649	1557632.4	1000000
S37C182_0115_vs01_fragment_1_3_182-01_12	S37C182_0115_vs01_fragment_1_3	6.0894737	5.8171206	299	50.148396	720	23	0.031944446	1388889	1000000
S37C182_01581_vs01_120_182-01_12	S37C182_01581_vs01_120	0.54471546	0.5	151	0.7943305	642	2	0.0031152647	1557632.4	1000000
S37C182_0115_vs01_fragment_1_3_182-01_17	S37C182_0115_vs01_fragment_1_3	5.4421053	5.2237353	633	15.733901	720	25	0.034722224	1388888.8	1000000
S37C182_01581_vs01_120_182-01_17	S37C182_01581_vs01_120	4.719512	4.5563064	562	15.485321	642	16	0.024922118	1557632.4	1000000
S37C182_0115_vs01_fragment_1_3_182-01_14	S37C182_0115_vs01_fragment_1_3	6.919298	6.5914397	438	59.62441	720	28	0.03888889	1388888.9	1000000
S37C182_01581_vs01_120_182-01_14	S37C182_01581_vs01_120	7.8414636	7.4459457	349	78.87909	642	27	0.042056076	1557632.5	1000000
S37C182_0115_vs01_fragment_1_3_182-01_22	S37C182_0115_vs01_fragment_1_3	0.14385965	0.10700389	82	0.123380505	720	1	0.0013888889	1388888.9	1000000
S37C182_01581_vs01_120_182-01_22	S37C182_01581_vs01_120	5.243902	5.189189	402	23.292732	642	18	0.028037382	1557632.4	1000000
S39C186_01242_vs01_51_186-01_29	S39C186_01242_vs01_51	4.926117	4.864504	614	5.176976	732	20	0.027322404	1366120.3	1000000
S39C186_01242_vs01_51_186-01_27	S39C186_01242_vs01_51	9.80756	9.576336	617	64.13502	732	39	0.05327869	1366120.3	1000000
S39C186_01242_vs01_51_186-01_37	S39C186_01242_vs01_51	6.4072165	6.1870227	488	29.470724	732	26	0.035519127	1366120.1	1000000
S39C186_01242_vs01_51_186-01_24	S39C186_01242_vs01_51	3.041237	3.0515268	578	2.931171	732	12	0.016393442	1366120.3	1000000
S39C186_01242_vs01_51_186-01_28	S39C186_01242_vs01_51	2.0756013	1.8778626	170	11.271383	732	8	0.010928961	1366120.3	1000000
S39C186_01242_vs01_51_186-01_34	S39C186_01242_vs01_51	0.6838488	0.65267175	315	0.61932564	732	3	0.0040983604	1366120.3	1000000
S39C186_01242_vs01_51_186-01_20	S39C186_01242_vs01_51	7.5171824	7.5534353	616	15.926555	732	31	0.042349726	1366120.3	1000000
S39C186_01242_vs01_51_186-01_30	S39C186_01242_vs01_51	3.1477664	3.1755726	588	4.136475	732	13	0.017759563	1366120.1	1000000
S39C186_01242_vs01_51_186-01_36	S39C186_01242_vs01_51	0	0	0	0	732	0	0	0	0
S39C186_01242_vs01_51_186-01_26	S39C186_01242_vs01_51	45.079037	45.43893	721	174.02473	732	184	0.2513661	1366120.3	1000000
S39C186_01242_vs01_51_186-01_3	S39C186_01242_vs01_51	9.108248	8.885496	705	45.119076	732	39	0.05327869	1366120.3	1000000
S39C186_01242_vs01_51_186-01_25	S39C186_01242_vs01_51	7.7972507	7.7137403	659	10.075861	732	32	0.043715846	1366120.3	1000000
S39C186_01242_vs01_51_186-01_39	S39C186_01242_vs01_51	3.6030927	3.6278627	509	8.759578	732	16	0.021857923	1366120.3	1000000
S39C186_01242_vs01_51_186-01_22	S39C186_01242_vs01_51	10.429553	10.229008	715	48.458885	732	45	0.06147541	1366120.1	1000000
S39C186_01242_vs01_51_186-01_11	S39C186_01242_vs01_51	4.182131	4.0610685	650	6.9960318	732	17	0.023224045	1366120.3	1000000
S39C186_01242_vs01_51_186-01_35	S39C186_01242_vs01_51	0.121993124	0.08206107	146	0.107295156	732	1	0.0013661202	1366120.3	1000000
S39C186_01242_vs01_51_186-01_19	S39C186_01242_vs01_51	1.8178694	1.6984733	415	3.636307	732	8	0.010928961	1366120.3	1000000
S39C186_01242_vs01_51_186-01_21	S39C186_01242_vs01_51	4.508591	4.337786	625	15.706467	732	18	0.024590164	1366120.1	1000000
S39C186_01242_vs01_51_186-01_2	S39C186_01242_vs01_51	7.266323	7.1870227	684	14.870432	732	30	0.040983606	1366120.3	1000000
S39C186_01242_vs01_51_186-01_18	S39C186_01242_vs01_51	2.0893471	2.053435	532	2.2432942	732	9	0.012295082	1366120.1	1000000
S39C186_01242_vs01_51_186-01_31	S39C186_01242_vs01_51	5.561856	5.6374044	628	6.0400577	732	24	0.032786883	1366120.3	1000000
S39C186_01242_vs01_51_186-01_40	S39C186_01242_vs01_51	10.194158	9.938931	595	67.78841	732	40	0.05464481	1366120.3	1000000
S39C186_01242_vs01_51_186-01_6	S39C186_01242_vs01_51	6.170103	6.2366414	600	10.464992	732	26	0.035519127	1366120.1	1000000
S39C186_01242_vs01_51_186-01_5	S39C186_01242_vs01_51	2.878007	2.8759542	574	2.48251	732	12	0.016393442	1366120.3	1000000
S39C186_01242_vs01_51_186-01_32	S39C186_01242_vs01_51	0.32474226	0.25381678	160	0.5294728	732	2	0.0027322404	1366120.3	1000000
S39C186_01242_vs01_51_186-01_8	S39C186_01242_vs01_51	3.4948454	3.4694657	608	4.601522	732	15	0.020491803	1366120.3	1000000
S39C186_01242_vs01_51_186-01_23	S39C186_01242_vs01_51	2.5017183	2.5114503	495	2.3605824	732	10	0.013661202	1366120.3	1000000
S39C186_01242_vs01_51_186-01_7	S39C186_01242_vs01_51	4.080756	4.0725193	530	8.470231	732	18	0.024590164	1366120.1	1000000
S39C186_01242_vs01_51_186-01_15	S39C186_01242_vs01_51	0	0	0	0	732	0	0	0	0
S39C186_01242_vs01_51_186-01_16	S39C186_01242_vs01_51	0.95189005	0.9503817	302	0.9994026	732	4	0.0054644807	1366120.3	1000000
S39C186_01242_vs01_51_186-01_38	S39C186_01242_vs01_51	6.158076	6.0916033	550	14.043816	732	24	0.032786883	1366120.3	1000000
S39C186_01242_vs01_51_186-01_17	S39C186_01242_vs01_51	1.8797251	1.879771	597	1.3486761	732	8	0.010928961	1366120.3	1000000
S39C186_01242_vs01_51_186-01_14	S39C186_01242_vs01_51	0	0	0	0	732	0	0	0	0
S39C186_01242_vs01_51_186-01_10	S39C186_01242_vs01_51	0.51890033	0.46946564	154	0.75953895	732	2	0.0027322404	1366120.3	1000000
S39C186_01242_vs01_51_186-01_12	S39C186_01242_vs01_51	0.51890033	0.5	290	0.29138055	732	2	0.0027322404	1366120.3	1000000
S39C186_01242_vs01_51_186-01_33	S39C186_01242_vs01_51	6.3694158	6.4351144	617	13.710114	732	29	0.039617486	1366120.1	1000000
S39C186_01242_vs01_51_186-01_13	S39C186_01242_vs01_51	0	0	0	0	732	0	0	0	0
S39C186_01242_vs01_51_186-01_4	S39C186_01242_vs01_51	15.335052	15.435115	608	74.71544	732	66	0.09016393	1366120.3	1000000
S39C186_01242_vs01_51_186-01_9	S39C186_01242_vs01_51	0.5051546	0.45419848	147	0.7564278	732	2	0.0027322404	1366120.3	1000000
S40C189_01155_vs01_64_189-01_31	S40C189_01155_vs01_64	27.103386	27.489109	674	115.28571	711	105	0.14767933	1406469.8	1000000
S40C189_0169_vs01_24_189-01_31	S40C189_0169_vs01_24	0	0	0	0	711	0	0	0	0
S40C189_01155_vs01_64_189-01_33	S40C189_01155_vs01_64	4.5632796	4.544554	648	3.1678631	711	18	0.025316456	1406469.6	1000000
S40C189_0169_vs01_24_189-01_33	S40C189_0169_vs01_24	0	0	0	0	711	0	0	0	0
S40C189_01155_vs01_64_189-01_34	S40C189_01155_vs01_64	10.789661	10.839604	710	15.984249	711	42	0.05907173	1406469.8	1000000
S40C189_0169_vs01_24_189-01_34	S40C189_0169_vs01_24	0	0	0	0	711	0	0	0	0
S40C189_01155_vs01_64_189-01_32	S40C189_01155_vs01_64	30.040998	30.120792	691	108.250114	711	118	0.16596343	1406469.9	1000000
S40C189_0169_vs01_24_189-01_32	S40C189_0169_vs01_24	0	0	0	0	711	0	0	0	0
S40C189_01155_vs01_64_189-01_3	S40C189_01155_vs01_64	0	0	0	0	711	0	0	0	0
S40C189_0169_vs01_24_189-01_3	S40C189_0169_vs01_24	0	0	0	0	711	0	0	0	0
S40C189_01155_vs01_64_189-01_30	S40C189_01155_vs01_64	17.752228	16.19208	172	775.62244	711	66	0.09282701	1406469.8	1000000
S40C189_0169_vs01_24_189-01_30	S40C189_0169_vs01_24	0	0	0	0	711	0	0	0	0
S40C189_01155_vs01_64_189-01_29	S40C189_01155_vs01_64	21.57041	21.671288	702	56.216908	711	88	0.123769335	1406469.9	1000000
S40C189_0169_vs01_24_189-01_29	S40C189_0169_vs01_24	0	0	0	0	711	0	0	0	0
S40C189_01155_vs01_64_189-01_25	S40C189_01155_vs01_64	0	0	0	0	711	0	0	0	0
S40C189_0169_vs01_24_189-01_25	S40C189_0169_vs01_24	0	0	0	0	711	0	0	0	0
S40C189_01155_vs01_64_189-01_4	S40C189_01155_vs01_64	0	0	0	0	711	0	0	0	0
S40C189_0169_vs01_24_189-01_4	S40C189_0169_vs01_24	0	0	0	0	711	0	0	0	0
S40C189_01155_vs01_64_189-01_14	S40C189_01155_vs01_64	0	0	0	0	711	0	0	0	0
S40C189_0169_vs01_24_189-01_14	S40C189_0169_vs01_24	1.802139	1.7346535	477	2.9268527	711	8	0.011251758	1406469.8	1000000
S40C189_01155_vs01_64_189-01_11	S40C189_01155_vs01_64	0	0	0	0	711	0	0	0	0
S40C189_0169_vs01_24_189-01_11	S40C189_0169_vs01_24	2.6862745	2.5564356	424	8.6014	711	10	0.014064698	1406469.8	1000000
S40C189_01155_vs01_64_189-01_17	S40C189_01155_vs01_64	0	0	0	0	711	0	0	0	0
S40C189_0169_vs01_24_189-01_17	S40C189_0169_vs01_24	5.0713015	4.938614	630	12.859194	711	23	0.032348804	1406469.9	1000000
S40C189_01155_vs01_64_189-01_23	S40C189_01155_vs01_64	0	0	0	0	711	0	0	0	0
S40C189_0169_vs01_24_189-01_23	S40C189_0169_vs01_24	0	0	0	0	711	0	0	0	0
S40C189_01155_vs01_64_189-01_13	S40C189_01155_vs01_64	0	0	0	0	711	0	0	0	0
S40C189_0169_vs01_24_189-01_13	S40C189_0169_vs01_24	0.49197862	0.43960395	207	0.5896677	711	2	0.0028129395	1406469.8	1000000
S40C189_01155_vs01_64_189-01_28	S40C189_01155_vs01_64	24.989305	25.49901	698	52.367744	711	99	0.1392405	1406469.9	1000000
S40C189_0169_vs01_24_189-01_28	S40C189_0169_vs01_24	0	0	0	0	711	0	0	0	0
S40C189_01155_vs01_64_189-01_8	S40C189_01155_vs01_64	0	0	0	0	711	0	0	0	0
S40C189_0169_vs01_24_189-01_8	S40C189_0169_vs01_24	0.46345812	0.40792078	183	0.6562516	711	2	0.0028129395	1406469.8	1000000
S40C189_01155_vs01_64_189-01_5	S40C189_01155_vs01_64	0	0	0	0	711	0	0	0	0
S40C189_0169_vs01_24_189-01_5	S40C189_0169_vs01_24	0	0	0	0	711	0	0	0	0
S40C189_01155_vs01_64_189-01_18	S40C189_01155_vs01_64	0	0	0	0	711	0	0	0	0
S40C189_0169_vs01_24_189-01_18	S40C189_0169_vs01_24	0	0	0	0	711	0	0	0	0
S40C189_01155_vs01_64_189-01_12	S40C189_01155_vs01_64	0	0	0	0	711	0	0	0	0
S40C189_0169_vs01_24_189-01_12	S40C189_0169_vs01_24	1.5811051	1.5366336	552	1.0331423	711	6	0.008438818	1406469.9	1000000
S40C189_01155_vs01_64_189-01_9	S40C189_01155_vs01_64	0	0	0	0	711	0	0	0	0
S40C189_0169_vs01_24_189-01_9	S40C189_0169_vs01_24	9.040998	8.885148	673	21.87153	711	36	0.050632913	1406469.6	1000000
S40C189_01155_vs01_64_189-01_26	S40C189_01155_vs01_64	0	0	0	0	711	0	0	0	0
S40C189_0169_vs01_24_189-01_26	S40C189_0169_vs01_24	0	0	0	0	711	0	0	0	0
S40C189_01155_vs01_64_189-01_24	S40C189_01155_vs01_64	0	0	0	0	711	0	0	0	0
S40C189_0169_vs01_24_189-01_24	S40C189_0169_vs01_24	0	0	0	0	711	0	0	0	0
S40C189_01155_vs01_64_189-01_6	S40C189_01155_vs01_64	0	0	0	0	711	0	0	0	0
S40C189_0169_vs01_24_189-01_6	S40C189_0169_vs01_24	0	0	0	0	711	0	0	0	0
S40C189_01155_vs01_64_189-01_19	S40C189_01155_vs01_64	0	0	0	0	711	0	0	0	0
S40C189_0169_vs01_24_189-01_19	S40C189_0169_vs01_24	0	0	0	0	711	0	0	0	0
S40C189_01155_vs01_64_189-01_10	S40C189_01155_vs01_64	0	0	0	0	711	0	0	0	0
S40C189_0169_vs01_24_189-01_10	S40C189_0169_vs01_24	7.9857397	7.9940596	699	7.631939	711	32	0.04500703	1406469.8	1000000
S40C189_01155_vs01_64_189-01_7	S40C189_01155_vs01_64	0	0	0	0	711	0	0	0	0
S40C189_0169_vs01_24_189-01_7	S40C189_0169_vs01_24	10.68271	10.790099	679	12.124149	711	43	0.0604782	1406469.8	1000000
S40C189_01155_vs01_64_189-01_16	S40C189_01155_vs01_64	0	0	0	0	711	0	0	0	0
S40C189_0169_vs01_24_189-01_16	S40C189_0169_vs01_24	3.1586454	2.8673267	264	17.440859	711	12	0.016877636	1406469.9	1000000
S40C189_01155_vs01_64_189-01_27	S40C189_01155_vs01_64	10.803922	10.4633665	691	44.868626	711	47	0.06610408	1406469.8	1000000
S40C189_0169_vs01_24_189-01_27	S40C189_0169_vs01_24	0	0	0	0	711	0	0	0	0
S40C189_01155_vs01_64_189-01_22	S40C189_01155_vs01_64	0	0	0	0	711	0	0	0	0
S40C189_0169_vs01_24_189-01_22	S40C189_0169_vs01_24	0	0	0	0	711	0	0	0	0
S40C189_01155_vs01_64_189-01_2	S40C189_01155_vs01_64	0	0	0	0	711	0	0	0	0
S40C189_0169_vs01_24_189-01_2	S40C189_0169_vs01_24	0	0	0	0	711	0	0	0	0
S40C189_01155_vs01_64_189-01_21	S40C189_01155_vs01_64	0	0	0	0	711	0	0	0	0
S40C189_0169_vs01_24_189-01_21	S40C189_0169_vs01_24	0	0	0	0	711	0	0	0	0
S41C193_01913_vs01_17_193-01_13	S41C193_01913_vs01_17	0	0	0	0	471	0	0	0	0
S41C193_01557_vs01_26_193-01_13	S41C193_01557_vs01_26	0	0	0	0	732	0	0	0	0
S41C193_01344_vs01_20_193-01_13	S41C193_01344_vs01_20	0	0	0	0	798	0	0	0	0
S41C193_013930_vs01_32_193-01_13	S41C193_013930_vs01_32	0	0	0	0	360	0	0	0	0
S41C193_01617_vs01_8_193-01_13	S41C193_01617_vs01_8	0	0	0	0	717	0	0	0	0
S41C193_01336_vs01_10_193-01_13	S41C193_01336_vs01_10	7.0511465	7.084149	692	6.946142	717	29	0.040446304	1394700.1	1000000
S41C193_01104_vs01_24_193-01_13	S41C193_01104_vs01_24	0	0	0	0	789	0	0	0	0
S41C193_011026_vs01_7_193-01_13	S41C193_011026_vs01_7	0	0	0	0	735	0	0	0	0
S41C193_011084_vs01_6_193-01_13	S41C193_011084_vs01_6	0.15656565	0.12126866	151	0.13227554	744	1	0.001344086	1344086	1000000
S41C193_01913_vs01_17_193-01_16	S41C193_01913_vs01_17	0	0	0	0	471	0	0	0	0
S41C193_01557_vs01_26_193-01_16	S41C193_01557_vs01_26	0	0	0	0	732	0	0	0	0
S41C193_01344_vs01_20_193-01_16	S41C193_01344_vs01_20	0	0	0	0	798	0	0	0	0
S41C193_013930_vs01_32_193-01_16	S41C193_013930_vs01_32	0	0	0	0	360	0	0	0	0
S41C193_01617_vs01_8_193-01_16	S41C193_01617_vs01_8	0	0	0	0	717	0	0	0	0
S41C193_01336_vs01_10_193-01_16	S41C193_01336_vs01_10	8.095238	8.009785	630	18.51035	717	33	0.046025105	1394700.1	1000000
S41C193_01104_vs01_24_193-01_16	S41C193_01104_vs01_24	0	0	0	0	789	0	0	0	0
S41C193_011026_vs01_7_193-01_16	S41C193_011026_vs01_7	0	0	0	0	735	0	0	0	0
S41C193_011084_vs01_6_193-01_16	S41C193_011084_vs01_6	0	0	0	0	744	0	0	0	0
S41C193_01913_vs01_17_193-01_12	S41C193_01913_vs01_17	0	0	0	0	471	0	0	0	0
S41C193_01557_vs01_26_193-01_12	S41C193_01557_vs01_26	0	0	0	0	732	0	0	0	0
S41C193_01344_vs01_20_193-01_12	S41C193_01344_vs01_20	0	0	0	0	798	0	0	0	0
S41C193_013930_vs01_32_193-01_12	S41C193_013930_vs01_32	0	0	0	0	360	0	0	0	0
S41C193_01617_vs01_8_193-01_12	S41C193_01617_vs01_8	0	0	0	0	717	0	0	0	0
S41C193_01336_vs01_10_193-01_12	S41C193_01336_vs01_10	0	0	0	0	717	0	0	0	0
S41C193_01104_vs01_24_193-01_12	S41C193_01104_vs01_24	0	0	0	0	789	0	0	0	0
S41C193_011026_vs01_7_193-01_12	S41C193_011026_vs01_7	0	0	0	0	735	0	0	0	0
S41C193_011084_vs01_6_193-01_12	S41C193_011084_vs01_6	0.7626263	0.6884328	249	1.0481118	744	3	0.004032258	1344086	1000000
S41C193_01913_vs01_17_193-01_11	S41C193_01913_vs01_17	0	0	0	0	471	0	0	0	0
S41C193_01557_vs01_26_193-01_11	S41C193_01557_vs01_26	0	0	0	0	732	0	0	0	0
S41C193_01344_vs01_20_193-01_11	S41C193_01344_vs01_20	0	0	0	0	798	0	0	0	0
S41C193_013930_vs01_32_193-01_11	S41C193_013930_vs01_32	0	0	0	0	360	0	0	0	0
S41C193_01617_vs01_8_193-01_11	S41C193_01617_vs01_8	0	0	0	0	717	0	0	0	0
S41C193_01336_vs01_10_193-01_11	S41C193_01336_vs01_10	0	0	0	0	717	0	0	0	0
S41C193_01104_vs01_24_193-01_11	S41C193_01104_vs01_24	0	0	0	0	789	0	0	0	0
S41C193_011026_vs01_7_193-01_11	S41C193_011026_vs01_7	0	0	0	0	735	0	0	0	0
S41C193_011084_vs01_6_193-01_11	S41C193_011084_vs01_6	4	3.852612	604	10.306914	744	17	0.022849463	1344086	1000000
S41C193_01913_vs01_17_193-01_14	S41C193_01913_vs01_17	0	0	0	0	471	0	0	0	0
S41C193_01557_vs01_26_193-01_14	S41C193_01557_vs01_26	0	0	0	0	732	0	0	0	0
S41C193_01344_vs01_20_193-01_14	S41C193_01344_vs01_20	0	0	0	0	798	0	0	0	0
S41C193_013930_vs01_32_193-01_14	S41C193_013930_vs01_32	0	0	0	0	360	0	0	0	0
S41C193_01617_vs01_8_193-01_14	S41C193_01617_vs01_8	0	0	0	0	717	0	0	0	0
S41C193_01336_vs01_10_193-01_14	S41C193_01336_vs01_10	3.1957672	3.2054794	508	3.9139047	717	12	0.016736401	1394700.1	1000000
S41C193_01104_vs01_24_193-01_14	S41C193_01104_vs01_24	0	0	0	0	789	0	0	0	0
S41C193_011026_vs01_7_193-01_14	S41C193_011026_vs01_7	0	0	0	0	735	0	0	0	0
S41C193_011084_vs01_6_193-01_14	S41C193_011084_vs01_6	0.5084175	0.45895523	152	0.7562528	744	2	0.002688172	1344086	1000000
S41C193_01913_vs01_17_193-01_15	S41C193_01913_vs01_17	0	0	0	0	471	0	0	0	0
S41C193_01557_vs01_26_193-01_15	S41C193_01557_vs01_26	0	0	0	0	732	0	0	0	0
S41C193_01344_vs01_20_193-01_15	S41C193_01344_vs01_20	0	0	0	0	798	0	0	0	0
S41C193_013930_vs01_32_193-01_15	S41C193_013930_vs01_32	0	0	0	0	360	0	0	0	0
