"Days_before_onset","DataSet","Feature","P.val","Mean.Emp","Mean.Null","Diff","P.val.adj","Adj_Stars"
1,"Plus BacIrep","Dickeya_vir",2.4909629593983e-06,0.96965653005126,0.167222933198752,0.802433596852508,0.000176322748304073,"***"
1,"Plus BacIrep","Eggerthella_vir",7.31964695688405e-05,0.890469860195151,0.120077194478123,0.770392665717028,0.00162496162442826,"**"
1,"Plus BacIrep","Eisenbergiella_vir",2.08418524875407e-09,1.88573246062187,0.227540525164517,1.65819193545735,4.62689125223404e-07,"***"
1,"Plus BacIrep","Enterobacter_vir",2.14381468139495e-07,1.41320382387359,0.322665287392847,1.09053853648074,2.37963429634839e-05,"***"
1,"Plus BacIrep","Enterococcus_vir",0.00173823373004873,0.344743599149996,0.12090072146046,0.223842877689536,0.0226992875335775,"*"
1,"Plus BacIrep","Enteroscipio_vir",0.00711106116859194,0.128180014932339,0.052924772851291,0.075255242081048,0.0451044451264974,"*"
1,"Plus BacIrep","Escherichia_vir",0.00643901981105876,0.179171880794867,0.0667550843375384,0.112416796457329,0.0433170423653044,"*"
1,"Plus BacIrep","Holdemanella_vir",6.14745124789321e-05,0.359038361708494,0.075029236255022,0.284009125453472,0.00151637130781366,"**"
1,"Plus BacIrep","Hungatella_vir",4.0539963587599e-06,0.431734656655473,0.116717196804611,0.315017459850862,0.00017999743832894,"***"
1,"Plus BacIrep","Johnsonella_vir",3.12844040151332e-05,0.313231150901832,0.111350075964913,0.201881074936919,0.000868142211419946,"***"
1,"Plus BacIrep","Klebsiella_vir",0.000371507954833581,0.261997692254547,0.087460446493846,0.174537245760701,0.00634421276715808,"**"
1,"Plus BacIrep","Kluyvera_vir",2.95570578002152e-05,0.104442340514591,0.0390007305324299,0.0654416099821611,0.000868142211419946,"***"
1,"Plus BacIrep","Rahnella_vir",0.00640592273887013,0.24010511183932,0.0783703115705465,0.161734800268774,0.0433170423653044,"*"
1,"Plus BacIrep","Romboutsia_vir",0.000470510152216643,0.412469022946889,0.119588091889969,0.29288093105692,0.00746094669943534,"**"
1,"Plus BacIrep","Rothia_vir",0.00249349408393513,0.385114929405582,0.158923587761774,0.226191341643808,0.0276777843316799,"*"
1,"Plus BacIrep","Salmonella_vir",0.000258874607994853,0.505723892386922,0.146225427688624,0.359498464698298,0.00478918024790478,"**"
1,"Plus BacIrep","Serratia_vir",0.000197264438087518,0.511726780608683,0.11112784827837,0.400598932330313,0.00398115502322082,"**"
1,"Plus BacIrep","Shigella_vir",0.00788011088178308,0.374736019022587,0.148214704280549,0.226521314742038,0.0479622040247761,"*"
1,"Plus BacIrep","Enterobacter_ludwigii_vir",0.000902374742161919,0.207363021054476,0.0672502061289561,0.14011281492552,0.0133551461839964,"*"
